datetime,BTCUSD_close,BTCUSD_high,BTCUSD_low,BTCUSD_open,ETHUSD_close,ETHUSD_high,ETHUSD_low,ETHUSD_open,DOGEUSD_close,DOGEUSD_high,DOGEUSD_low,DOGEUSD_open
2021-01-01,29374.15188907,29594.35158927,28816.444066762197,28994.00891641069,730.36756913,748.88163069,719.79225795,737.7083777778028,0.00568496,0.00568496,0.00461583631369,0.00467808209881
2021-01-02,32127.26793922,33155.118819421725,29115.168570081747,29376.45583414012,774.53496804,786.7521405743627,719.60124785,730.4026732932081,0.01061451,0.01328770120827,0.00559888284238,0.00569382401218
2021-01-03,32782.02446581,34596.0547606818,32055.917694279156,32129.407355601244,975.50767291,1006.5284339814968,771.5616454797407,774.511864974735,0.00977052,0.01375015,0.0094149,0.01052443072046
2021-01-04,31971.91352155,33432.592143811155,28722.75527058,32895.56311756893,1040.23304833,1152.82766392,912.30533777,982.001164161216,0.00976719,0.01133864434033,0.00791094,0.00984037466214
2021-01-05,33992.42934365,34437.590591803695,30261.62619549,32177.46713110628,1100.00609944,1123.10028972,988.1479711359711,1060.279090269242,0.0099204,0.01020328,0.00897584,0.00976688488604
2021-01-06,36824.36441009,36862.67691533132,33570.45123566861,34071.476024177195,1207.11223389,1209.4285477517703,1064.233350833936,1105.078540580315,0.01046514,0.01079124592082,0.00972784,0.01003225253047
2021-01-07,39371.04235311,40114.68232596,36597.310724590985,36842.62458650817,1225.67813488,1282.24960052,1171.98339381,1211.49398901875,0.00974244,0.01052859583051,0.00916241454321,0.01045203573126
2021-01-08,40797.61071993,41941.56454891,36838.63599636845,39389.992699569295,1224.19714489,1273.82750425,1076.0815357726417,1226.0021963459285,0.00984637,0.01026178,0.00898862752157,0.00976181239497
2021-01-09,40254.54649816,41427.55484278,38980.87690625,40741.45594321101,1281.07729102,1300.2834637100125,1184.15114233,1222.3059737485976,0.01019416,0.01074016098677,0.00974038,0.00978897690944
2021-01-10,38356.43950662,41420.19103255,36022.61212982,40254.21779757935,1262.24666381,1346.54244133,1194.71559903,1280.871042751054,0.00985959,0.01085596121103,0.00917681,0.01022336322091
2021-01-11,35566.65594049,38258.17316454735,30568.82111473,38258.17316454735,1090.14537315,1257.3147412125209,924.92258485,1257.3147412125209,0.00883453,0.00981875478889,0.00677014,0.00981875478889
2021-01-12,33922.9605815,36568.52697413702,32791.08129357,35470.64794681023,1043.43458391,1149.24028662,1015.72255832,1087.9253403390346,0.00806287,0.00914451,0.00790473587118,0.008778
2021-01-13,37316.35939997,37599.96059774,32619.52717890885,34017.81750843523,1130.73940242,1133.59576082,999.6311302722406,1049.3977441758077,0.00861635,0.00863776,0.00778985,0.00807041738215
2021-01-14,39187.32812109,39916.52979564674,36868.5632453,37412.38083359764,1218.45297846,1244.16302773,1093.80430836,1130.7274675123765,0.00939673,0.00999574734323,0.00834908,0.00868075024571
2021-01-15,36825.36585131,39569.89666505958,34681.911883294284,39160.79037971,1171.83461074,1250.43798491,1090.8215399767428,1232.31960774,0.00936903,0.0097696,0.00846978,0.00939348
2021-01-16,36178.13890106,37850.18750942,35654.5751849,36821.64873200884,1233.53756838,1287.7812597213797,1162.816270702467,1171.4430604924437,0.00926465,0.00952494,0.00914228227058,0.00936656915046
2021-01-17,35791.27792129,36686.08125474284,34069.32218533,36163.649232430245,1230.17227237,1265.644692988733,1174.38858189,1233.4533584734656,0.00906651,0.00936668355953,0.00884139813481,0.00922982617897
2021-01-18,36630.07568284,37293.90817279,34908.21387433,35792.236667659105,1257.27950247,1258.731371031156,1192.22272453,1230.3132854343005,0.0091711,0.00929433,0.00899157,0.00912338953127
2021-01-19,36069.80639361,37712.36641101,36069.80639361,36642.23272356583,1377.29584154,1431.2483572729811,1254.5229925258875,1257.434542735648,0.0090982,0.00961281,0.00902368,0.00917722226171
2021-01-20,35547.7508855,36376.57621064692,33594.35433511,35910.87562176554,1382.27409433,1405.73199718,1243.2999740439102,1368.3112077606768,0.00906009,0.00915288324191,0.00853094,0.00905384716861
2021-01-21,30825.69850603,35529.43060459345,30330.05516700827,35529.43060459345,1121.57091957,1379.919190812344,1110.69285992,1379.919190812344,0.00816632,0.00908936,0.00806404728087,0.00908936
2021-01-22,33005.76356216,33807.21242335,28953.372750999093,30618.76224941801,1236.51220729,1271.14667711,1046.5965794567037,1107.361339598294,0.0085235,0.00876921,0.00765988,0.00812101
2021-01-23,32067.64288212,33352.211246101244,31514.44340575,32741.768427369367,1230.99063605,1272.15107388,1202.0411988279177,1224.947458997893,0.00857912,0.00880799,0.00838848,0.00849579
2021-01-24,32289.37808687,32938.76632181288,31106.68577002,32022.82917325514,1391.60940757,1394.8390352696313,1225.86722538,1231.668594732615,0.00872708,0.00894847,0.00851582,0.00851582
2021-01-25,32366.39304887,34801.24589925,32159.85516782,32305.821331218754,1324.414778,1466.42072509,1311.59315486,1391.132859675497,0.00838293,0.00887891,0.00827601,0.0086957
2021-01-26,32569.84955679,32794.5495902,31030.26596571,32102.07653413,1357.0581398,1374.9748825239467,1253.3403247949364,1318.42130152,0.00825458,0.00845550384223,0.00802230535232,0.00838200243369
2021-01-27,30432.54707881,32523.758256311343,29370.64444325,32523.758256311343,1253.18713315,1368.07405925,1215.31125838,1367.1808768007984,0.0074815,0.00825911248471,0.00730882,0.00825911248471
2021-01-28,33466.09635821,33858.31099229,30040.67622428,30440.30963534,1332.49224455,1356.285524284389,1228.72436967,1245.97650896,0.03408356,0.03417659384305,0.0073716,0.00748060850836
2021-01-29,34316.38765032,38372.03122081,32064.814186749347,33739.90272711,1382.52281244,1426.31322837,1293.54185321,1338.12704072,0.04716157,0.07797325,0.03316782,0.03444795
2021-01-30,34269.52154165,34825.10971016,33019.0407545,34398.20523832,1376.11553895,1402.13812974,1330.85187026,1386.96012179,0.02817592,0.04980709532202,0.02256411901183,0.04680256402098
2021-01-31,33114.35774753,34271.03573117,32316.802838805477,34103.74931644,1314.9862286,1378.302531015034,1291.7005183,1371.62682919,0.03719621,0.04528851,0.02719349,0.02739877
2021-02-01,33940.89480922,34622.94126956,32387.17789757,32945.66787152,1332.95859544,1341.7613644015846,1274.96888989,1302.86287781,0.04043412016049,0.04325,0.03500801,0.03705358645781
2021-02-02,35510.28903716,35857.523924792455,33567.28926556,33567.28926556,1515.19376962,1542.99094561,1409.7172095995495,1421.69153912,0.03152025,0.03402292128831,0.03046768,0.03208965
2021-02-03,37472.09010368,37472.09010368,35443.982726227434,35510.82121346216,1660.909542,1660.909542,1510.1296078403388,1514.7696231683542,0.03712003,0.03898548495411,0.03114623,0.03139155910147
2021-02-04,36926.06446515,38548.92532993,36329.44018555482,37683.91979380173,1594.76269414,1687.6254598494052,1561.85349322,1668.7794529760547,0.05328933,0.05770455,0.03595057,0.03722574045703
2021-02-05,38144.30686267,38205.43651938,36698.07726897,36939.483046829366,1718.65087218,1755.6126489957326,1597.359649552062,1598.0497960759983,0.04693473,0.05367860877415,0.04353977,0.04997774
2021-02-06,39266.01073494,40815.56409798032,38195.58095638666,38195.58095638666,1677.84684697,1737.8798437820872,1650.1648222,1716.1612579183309,0.05759472,0.05826061,0.04509529,0.04680439003127
2021-02-07,38903.44147971,39620.66290216,37446.15388489,38963.16712796343,1614.22782334,1690.03665184,1501.75027529,1674.6453298158292,0.07878179,0.08416813612673,0.05431356,0.05750160886006
2021-02-08,46196.46371944,46196.46371944,38080.92276508,38845.565402082175,1746.61684904,1770.590780167381,1573.2737836766603,1611.9206927487285,0.07882511,0.08494506,0.06470162574995,0.07594271383756
2021-02-09,46481.10423596,47899.58772499,45166.96004492,46346.34769214359,1768.03501655,1815.96356989,1711.62055635,1751.657482584526,0.07006957,0.0831277,0.06594912,0.07846214000566
2021-02-10,44918.18449192,47125.3384129859,43909.73163303,46430.3934684398,1744.24343196,1826.041256019585,1687.85346118,1769.744735419094,0.07289631,0.08082938,0.06875023788176,0.07031214461216
2021-02-11,47909.33119483,48447.695341,44192.11562264,44682.82217305313,1783.79795026,1805.349800966616,1709.66083477,1736.07896275721,0.06967585,0.0743014,0.06843016702378,0.07284431145954
2021-02-12,47504.85118326,48700.08269344,46424.97781781,48080.81839959,1843.53258814,1861.10189416,1744.53087413,1788.1502385,0.07006853,0.0724242,0.06174528,0.06965016452726
2021-02-13,47105.51747252,47980.18319843375,46392.28233345,47397.506590173485,1814.10985253,1870.8599251547305,1770.6380775175978,1846.430836795656,0.06644953,0.07164625,0.06613514,0.07029072
2021-02-14,48717.2902111,49485.17311195,47119.39011111048,47184.52240529422,1805.08404652,1848.15405872,1790.56729401,1815.5846748933643,0.06253697,0.06636924951944,0.0567230653685,0.06636924951944
2021-02-15,47945.05683234,48875.57161074181,46347.47709171,48696.536659929225,1779.79097807,1833.83057195,1688.36385661,1804.6767804581975,0.05659087,0.06380278,0.04859039,0.06253529529054
2021-02-16,49199.87134362,50335.71618308,47236.5518100443,47935.1914876598,1781.06747722,1824.3765815684376,1730.9985837699353,1780.9444053209177,0.05352025,0.05965527222469,0.05098287120628,0.0565287339444
2021-02-17,52149.00753587,52530.01307129394,49098.93426383335,49230.67388923003,1848.4582725,1851.552486760785,1739.14632568,1783.0625112273576,0.04937563,0.05498263,0.04803488709234,0.05344925
2021-02-18,51679.79669449,52474.10724863179,51123.45505503859,52223.23808099802,1937.44925643,1949.903391862247,1852.740884128712,1852.740884128712,0.05954129,0.06145155,0.04900906,0.0500309
2021-02-19,55888.13368221,56113.65054685183,50937.27572157,51653.81382594588,1960.16474353,1969.3740469893423,1898.1796166521308,1940.8564323422415,0.05513934,0.05949659,0.05431522,0.05949659
2021-02-20,56099.52051348,57483.40919814287,54667.59175422,55951.37531705263,1919.5340028,2036.28649332,1832.80521376,1959.8521906988224,0.05438446,0.05992907593438,0.05179171,0.05513455303524
2021-02-21,57539.9436679,58330.57214185,55676.04477246153,56008.060839275466,1935.60106022,1974.22938285,1891.56252829,1916.4156239942183,0.05597983,0.0581893,0.05355587055865,0.05414077495419
2021-02-22,54207.31906543,57532.31231336,48967.56518819,57512.64426207982,1781.99297558,1935.0006415161736,1580.62655281,1935.0006415161736,0.05372515,0.06046605,0.04709622,0.05607684
2021-02-23,48824.42686909,54183.70809475817,45452.87404976681,54183.70809475817,1570.20392529,1780.296347325548,1385.8845641574403,1780.296347325548,0.04739205,0.05371020209134,0.04256763575886,0.05371020209134
2021-02-24,49705.33331637,51247.36318899898,47218.35555219462,48906.63963658919,1626.57570543,1706.9387487410008,1511.44182802558,1577.02270383095,0.05655541,0.05987291,0.04626753,0.0475909
2021-02-25,47093.85301914,51927.27602397344,47093.85301914,49709.08242475645,1475.70373513,1669.1357445112526,1468.77372604,1625.39388180758,0.05016734,0.05777300967077,0.04992347,0.05686279788355
2021-02-26,46339.76008289,48370.78525976,44575.41635464,47142.89239026279,1446.0336503,1559.02889087,1410.83043775,1483.895099721817,0.05047986,0.0524721,0.0487683,0.04998835566631
2021-02-27,46188.45127539,48208.88780350402,45269.0257658,46344.7722373413,1459.97312093,1524.35142909,1434.53885519,1446.9294549746608,0.0500829,0.05190207,0.04929685,0.05052706667293
2021-02-28,45137.77046805,46711.84756146646,43343.45857851,46194.01635185693,1416.0489059,1468.3915100691472,1301.65879038769,1459.860434741861,0.04805151,0.05013177,0.04508753,0.05012240637887
2021-03-01,49631.24137077,49773.18922304,45125.10718387234,45308.47167451635,1564.70764686,1567.6945563516658,1416.416184615261,1424.3978476265108,0.05059866,0.05147869314944,0.04802913,0.04825084703297
2021-03-02,48378.98805435,50111.10562480771,47228.84534568842,49698.87226694,1492.60881427,1596.3737159986026,1462.183845415722,1568.28552677,0.05026221,0.05238174,0.04929915,0.05059612405642
2021-03-03,50538.24341445,52522.24911288557,48276.38606021,48408.51901813,1575.85312451,1650.36055219,1481.9671088,1488.04604194,0.05059207,0.05212614,0.05008211,0.05027799957657
2021-03-04,48561.1661539,51724.20126156082,47656.92904602537,50383.58213215687,1541.91428551,1622.6457217660598,1511.1034334828587,1567.959876734917,0.05004843,0.05108673,0.04787886775306,0.05044230163843
2021-03-05,48927.3045548,49396.43086209414,46542.51494044,48527.0319807432,1533.27497556,1547.42244314,1451.937593781405,1541.541736103473,0.04960851,0.05064863860942,0.04816019223324,0.04998297769629
2021-03-06,48912.38173056,49142.05914912186,47270.69898443,48869.020363028045,1654.74151694,1669.10656145,1519.1410727,1531.0968893903878,0.05098429,0.05237435,0.04938261,0.04958670605773
2021-03-07,51206.69295308,51298.15119088,48918.680264898496,48918.680264898496,1723.15379607,1730.9241804726128,1637.327310663934,1655.39239561839,0.05212174,0.05212174,0.0505729,0.05097129772217
2021-03-08,52246.52230995,52314.0688013659,49508.37715258,51231.45404949706,1834.72788609,1835.1314876917315,1671.1465364291726,1739.540792181175,0.06194928,0.06194928,0.05167218,0.0523026
2021-03-09,54824.11781138,54824.11781138,51987.85248741,52383.81716880824,1868.04878133,1868.04878133,1804.266414885488,1834.8373781666328,0.05799823,0.06219131355815,0.05605630746608,0.06219131355815
2021-03-10,56008.54940114,57231.299287,53290.89116852,54893.72070434047,1799.16622355,1873.8032620767365,1767.142344158803,1871.5399638010208,0.05600395,0.05861615350512,0.0547148,0.05798645
2021-03-11,57805.12301924,58087.23759599083,54498.78925516,55767.66298235,1826.19498661,1843.8188328,1734.61712528,1778.98527892,0.05591786,0.05666141,0.05450212,0.05597714795038
2021-03-12,57332.08896391,57996.61948977,55376.65008849939,57880.49280073188,1772.10247833,1839.49727601,1729.4938499955108,1830.0072708031348,0.05534893,0.05697972,0.05451290800624,0.05603001518189
2021-03-13,61243.08476552,61683.86401412,56226.42143717,57300.35138699427,1924.68543997,1937.465661901505,1734.52844953,1769.0950257985885,0.06243198,0.06243198,0.05475620932737,0.05530758354788
2021-03-14,59302.31697742,61578.28844422,59302.31697742,61116.91189611759,1854.56437805,1929.7951382,1845.69523512,1920.3014780403632,0.0585919,0.06296085,0.0585919,0.06211900333719
2021-03-15,55907.20022619,60540.99271158,55434.659382899285,59083.02204661848,1791.70230241,1889.19662834,1750.40190159,1850.4415268649605,0.05708768,0.05968146,0.05515188722408,0.05837005
2021-03-16,56804.90123161,56804.90123161,53571.18611603,55840.786514365485,1806.9717631,1816.68465938,1720.24738358,1792.4137614219028,0.0586074,0.05891177,0.05550992,0.05702371197443
2021-03-17,58870.89333325,58936.85556113004,54534.98050609207,57113.08789619074,1823.44937973,1839.686792875319,1749.1799726,1809.974952270605,0.05765313,0.0588661,0.05647326620254,0.05860954355772
2021-03-18,57858.92070527,59986.84365948146,54253.58000473,59320.56750464618,1782.85512445,1848.4953364640623,1709.93227885,1833.715688064876,0.05738277,0.05878455539062,0.05428897234229,0.05768526
2021-03-19,58346.65297359,59498.37646021,56643.701485883954,57701.48849520469,1817.62409241,1841.19607365,1746.4733548936642,1777.5247785236506,0.05832836,0.05969916,0.05660703828675,0.057296
2021-03-20,58313.64260857,59986.67277885,58213.29736374868,58279.29049253705,1812.63460132,1874.70899723,1812.2069052,1816.4842267937424,0.05896063,0.06049065952938,0.05812032088171,0.0582258891644
2021-03-21,57523.42098673,58754.95425807,56049.37686462,58283.385557746056,1788.21700883,1822.84452743,1764.693625062312,1810.986980692664,0.05723426,0.05952116903265,0.05679761,0.0588743249215
2021-03-22,54529.14561107,58387.94270337,54341.80529016,57517.89148832647,1691.33401831,1810.61949708,1676.13254643,1788.36217792661,0.0549616,0.0577252,0.0549616,0.05725867545353
2021-03-23,54738.94493032,55985.44014057889,53476.52792794627,54322.16396981641,1678.65013849,1725.108806814807,1662.8453295594393,1683.7474883790703,0.05355558,0.056068687733,0.05301448,0.05456071
2021-03-24,52774.26369049,57255.88815079,52598.59317756694,54625.4742127477,1593.4134567,1740.245317636414,1571.14123392,1676.4224199601897,0.05170175,0.05648813253085,0.05124163,0.05344684160337
2021-03-25,51704.1619252,53392.26215733288,50856.56868539912,52726.74556859561,1595.359192,1625.6444548,1560.37046253,1593.123260254935,0.05144848,0.05240657,0.04969786,0.05169855039419
2021-03-26,55137.31372578,55137.31372578,51617.373593698816,51617.373593698816,1702.84201957,1702.8420195728506,1595.8505148616202,1595.8505148616202,0.05395158,0.05401595,0.05133484422494,0.05133484422494
2021-03-27,55973.51084173,56547.63833282189,54258.08097880605,55432.6417661,1716.49461243,1731.84388255,1674.9164057359117,1712.70525845,0.05437709,0.0554292677623,0.05353012674723,0.05425786
2021-03-28,55950.7457745,56605.704062,55071.11199378,55985.19593160418,1691.35596451,1728.5269466807642,1672.7776055,1717.3379956348583,0.05369841,0.05474952,0.05301326,0.05443657520887
2021-03-29,57750.19987147,58335.00091622,55139.34175908992,55959.20509871,1819.68496282,1836.68824883,1683.71660162,1691.20285682,0.05405164,0.05465075,0.0531795,0.05372894
2021-03-30,58917.6930451,59447.22403098,57271.34755339,57727.85996809386,1846.03369779,1860.7151496095048,1793.92233066,1821.2396614337763,0.05390039,0.05543422,0.05370192,0.05403945319586
2021-03-31,58918.83271375,59898.37804111,57726.41877444,58969.00084509675,1918.36206064,1945.773631846156,1793.0022286,1846.356115862972,0.05365728,0.05446841610403,0.05233315,0.05376186872352
2021-04-01,59095.80797806,59586.0722493,58506.50975735664,59024.49607645794,1977.27688844,1988.522168865678,1912.52865357,1929.1684950249848,0.06198606,0.06959599,0.05365584,0.05377780879027
2021-04-02,59384.3133586,60265.51160232141,58899.75176885918,59075.85680097775,2143.22563228,2152.45194993,1962.02901795,1973.7277408914551,0.05766378,0.0617595,0.0573642,0.0617595
2021-04-03,57603.88917376,60079.34971473281,57603.88917376,59380.44885879,2028.4224386,2144.84495957,2028.4224386,2144.84495957,0.0558036,0.05934822638887,0.0558036,0.05751839
2021-04-04,58758.55629127,58908.07660332,57179.4664017173,57450.02599678441,2093.12285275,2110.353412920371,2009.3737921949669,2021.4836943820744,0.0574037,0.05809210468083,0.05529456,0.05563860850049
2021-04-05,59057.87896588,59891.2969082,57729.56351952324,58846.48242170335,2107.88709669,2140.122565532775,2034.16287517,2096.8942361651957,0.05969593,0.06004500009634,0.05647494,0.05741488
2021-04-06,58192.35868406,59475.40441356,57683.46483299,59268.31866919183,2118.37895913,2149.71127524,2057.60909751,2114.0953341925365,0.06445823,0.06487085,0.05810801,0.05984526302237
2021-04-07,56048.93781271,58731.14290107,55664.09428016,58194.90041270445,1971.07725542,2133.18751724,1945.44212614,2119.3519514096106,0.05902847,0.06691953,0.05765774344817,0.06449106872427
2021-04-08,58323.95357975,58338.73822544,55879.08419515454,56041.447826640535,2088.57365088,2091.5163922605943,1959.0794751824928,1968.301807378081,0.06146385,0.06173705,0.05882292702089,0.0589349468535
2021-04-09,58245.00300108,58936.37712914,57835.81047858,58199.10002117382,2072.10887563,2101.83394546,2056.1279040835752,2082.359848849531,0.06168375,0.06390982637296,0.06032076225193,0.0618154553503
2021-04-10,59793.23541009,61237.41998482513,58067.12019709,58276.23770343785,2135.9422007,2188.458735549428,2063.6879376257525,2070.72456774824,0.06384492,0.06470088,0.06084082,0.06168489691971
2021-04-11,60204.96491379,60790.55531507394,59335.61219879536,59919.35770861403,2157.65703708,2164.04683751,2120.2602609746173,2133.611641517419,0.07464893,0.07855976039725,0.06325851,0.06362811
2021-04-12,59893.45188869,61199.2513968,59674.37983686,60296.39320404822,2139.35319598,2197.13503371,2110.36896826,2161.43532512437,0.07076687,0.07496552054576,0.06898096,0.07407371251251
2021-04-13,63503.45793019,63742.28333718178,59892.86057571,59913.16720329303,2299.18778599,2314.43708305,2139.88382225,2140.552540693951,0.09344469,0.09518118565344,0.07089577165459,0.07089577165459
2021-04-14,63109.69593464,64863.0989077,61571.89271767233,63647.17817761099,2435.10501889,2448.67773857,2284.56378,2302.610025510203,0.12151736,0.14159202,0.09256314422947,0.09515555610874
2021-04-15,63314.01084504,63768.3919809713,62208.96436559,63075.19622092584,2519.11610012,2542.5317765258424,2411.670007457538,2436.0346209507325,0.18220744,0.18691524,0.12116700596784,0.12116700596784
2021-04-16,61572.78960116,63590.82761093432,60389.73819407,63314.630264421095,2431.94650379,2547.5555915605755,2324.495351487372,2524.7273562549344,0.36587002,0.43292451,0.18056127,0.18056127
2021-04-17,60683.82123331,62531.22033818,60361.35217909261,61606.30536015183,2344.89498097,2497.3851719628765,2333.68280804,2440.759248974443,0.28417344,0.37425933188951,0.23652373925767,0.36043739581137
2021-04-18,56216.18500243,60993.0574250622,52829.53592646652,60885.86072340445,2237.13702776,2361.970829659889,2011.7668021560837,2352.794966805782,0.32047533,0.34932663705429,0.24717221017029,0.28844342524945
2021-04-19,55724.26709807,57520.05477733,54368.59365508976,56314.26069666879,2166.1887655,2276.776895726864,2086.688618935159,2242.0563247002005,0.40731778,0.43127798736197,0.30907954,0.32228982252075
2021-04-20,56473.0322808,57027.43838045,53504.07609879,55681.79251073543,2330.21093719,2345.835040614011,2060.57476112,2161.9394606231303,0.31949967,0.42153446,0.27759879,0.40843477375017
2021-04-21,53906.08804584,56757.97158884,53713.6216459767,56530.507348192295,2364.75182249,2465.30723082,2238.36685078,2339.9361777965014,0.30692451,0.34696556587577,0.29711702,0.3122462892962
2021-04-22,51762.27205146,55410.2286649414,50831.48170412332,53944.94582343408,2403.53524134,2636.0307328642853,2323.133714441376,2364.7560092412537,0.26096732,0.3087565,0.25843068986895,0.30715392809042
2021-04-23,51093.65070999,52120.79164545,47814.69010364,51546.93337538,2363.58620073,2434.286936372168,2128.1591712,2392.85220922,0.24850933,0.26835333185606,0.17631799,0.26046539
2021-04-24,50050.86821565,51004.63035347,48821.05673476597,50973.10583244545,2211.62580802,2357.137762264468,2163.6931872843943,2357.137762264468,0.27021226,0.28846678,0.23071020220732,0.25168531
2021-04-25,49004.25326318,50506.01909839069,47239.50200053,50119.333385034806,2316.05965928,2353.25636841124,2177.27088640735,2219.116796094931,0.25111084,0.28760212618841,0.22842875169492,0.26979998937248
2021-04-26,54021.75478737,54288.00215536965,48956.65142776,49077.79236301885,2534.4817987,2534.4817987012525,2311.72410539,2319.4780886493336,0.27067449,0.27970302,0.24841481,0.25124008880109
2021-04-27,55033.11801332,55392.5666002244,53319.18665411,54149.23128038,2662.86524559,2665.62885336,2487.37105732,2546.23233522,0.2721883,0.2794731627052,0.26502716014388,0.26999398
2021-04-28,54824.70489507,56167.90743851,53904.49455674,55036.63741946691,2746.38005291,2752.85211432,2564.08145904,2664.685564515408,0.32368163,0.33397683,0.25623111,0.27227262702277
2021-04-29,53555.10849133,55105.55952596,52418.02844504,54858.09149222077,2756.87699416,2794.66381223063,2676.119504306861,2748.649711212905,0.30516938,0.32388057095481,0.29813056,0.32323236976591
2021-04-30,57750.17734563,57821.57321789902,53129.6008774,53568.663583688,2773.20713193,2793.52190245,2728.19412753,2757.734114853157,0.33756111,0.33901963,0.30309408,0.30470231972727
2021-05-01,57828.05063222,58413.13392505,57052.2741756,57701.99383978916,2945.89270802,2948.69619673,2756.353926753255,2773.9164151185246,0.39298743,0.3951671,0.32829022912179,0.33722734393664
2021-05-02,56631.07741255,57902.59217082,56141.90651506,57825.862819547925,2952.05605494,2982.3561499,2861.94624241463,2945.5600999059325,0.3760461,0.39952717,0.36510037,0.39108719184958
2021-05-03,57200.29122289,58973.30843091264,56598.87388908,56608.90603921248,3431.08613981,3448.51058022,2952.58213584713,2952.58213584713,0.44170671,0.4446914,0.37514352330404,0.37514352330404
2021-05-04,53333.53775274,57214.17876120967,53333.53775274,57214.17876120967,3253.62947001,3519.90355923,3212.06365851,3431.13167849096,0.54133438,0.60599787,0.40487625401716,0.44027394233477
2021-05-05,57424.00594813,57911.36359718,53366.35212894899,53366.35212894899,3522.78318978,3534.11081482,3235.2613437066548,3241.601916214147,0.65763288,0.69289125554031,0.5494393,0.54994212
2021-05-06,56396.51416376,58363.3146181,55382.50610418,57441.30708417248,3490.88045894,3595.6563467,3386.239927434437,3524.9309122643226,0.58080387,0.66015625,0.54510206,0.65284240749281
2021-05-07,57356.40187692,58578.22645483,55321.84671038,56285.35491314698,3484.72889546,3806.92762652,3370.26206077,3483.0526209924888,0.68477698,0.72364751797068,0.52034187,0.58293001
2021-05-08,58803.77580865,59456.42166382336,57026.95121498,57328.33848421102,3902.64773368,3949.17221979,3462.24769739,3475.7092610296045,0.63643918,0.73643462,0.60816772,0.68850405425692
2021-05-09,58232.3161419,59170.88627159,56514.98976958886,58941.20484382538,3928.84470583,3976.32368284,3748.011688556704,3892.916894750462,0.57007049,0.69762489,0.42986340544346,0.62773021
2021-05-10,55859.79754454,59452.21243981,54567.89474430125,58341.14336236076,3952.29387234,4197.473276568985,3827.83614197,3924.428022480778,0.44996367,0.56706188,0.431116,0.56579933921778
2021-05-11,56704.5730585,56872.54492059,54608.65245902,55665.35885374,4168.70104865,4173.86515873,3783.8894735721774,3923.29286461,0.49523086,0.53940555,0.44569996509085,0.44740534
2021-05-12,49150.53387514,57929.58916922,49150.53387514,56622.21794136172,3785.84860304,4362.350541795116,3785.84860304,4158.902064392533,0.38537602,0.51677727265415,0.38537602,0.49254240440782
